age	phenotype_name	date	yeardate	value.correction
1	Heartrate_Mean	260115	150126	0.0905500871618979
1	Heartrate_Mean	120416	160412	0.418354834786962
1	Heartrate_Mean	170316	160317	-0.39859023323465
1	Heartrate_Mean	161215	151216	-0.131577858818969
1	Heartrate_Mean	171215	151217	0.366193100688578
1	Heartrate_Mean	181215	151218	0.536413516337775
1	Heartrate_Median	200215	150220	0.0708640136773925
1	Heartrate_Median	240215	150224	0.47179977643293
1	Heartrate_Median	250215	150225	0.261874006912092
1	Heartrate_Median	260215	150226	0.224861164465849
1	Heartrate_Median	270115	150127	0.180824760067944
1	Heartrate_Median	280115	150128	-0.25875484327136
1	Heartrate_Median	21214	141202	0.176171519028233
1	Heartrate_Median	31214	141203	-0.039113299184684
1	Heartrate_Median	40614	140604	0
1	Heartrate_Median	41214	141204	0.361796793711377
1	Heartrate_Median	50614	140605	-0.0485667954206097
1	Heartrate_Median	60614	140606	-0.0751723850185775
1	Heartrate_Median	100614	140610	0.187952551964369
1	Heartrate_Median	101214	141210	-0.086945199362432
1	Heartrate_Median	111214	141211	-0.442010176549488
1	Heartrate_Median	190614	140619	-0.288719255012595
1	Heartrate_Median	230614	140623	-0.295770196977266
1	Heartrate_Median	180614	140618	-0.219874598037875
1	Heartrate_Median	250614	140625	-0.348555997634777
1	Heartrate_Median	10715	150701	0.00749633741467781
1	Heartrate_Median	20715	150702	-0.500721367266638
1	Heartrate_Median	60416	160406	-0.0170773413532694
1	Heartrate_Median	80316	160308	-0.463419678698989
1	Heartrate_Median	90316	160309	-0.0494878878740703
1	Heartrate_Median	90715	150709	-0.056161280962608
1	Heartrate_Median	100715	150710	-0.335949416036139
1	Heartrate_Median	140316	160314	-0.167712267145191
1	Heartrate_Median	150316	160315	-0.134276592555396
1	Heartrate_Median	160316	160316	-0.281955333571395
1	Heartrate_Median	220316	160322	-0.10848313458446
1	Heartrate_Median	230316	160323	-0.124715644609664
1	Heartrate_Median	300316	160330	-0.236278917108148
1	Heartrate_Median	300615	150630	-0.0981440948825034
1	Heartrate_Median	260115	150126	0.108033290411145
1	Heartrate_Median	120416	160412	0.483684052919201
1	Heartrate_Median	170316	160317	-0.323832168162145
1	Heartrate_Median	161215	151216	-0.103003709082317
1	Heartrate_Median	171215	151217	0.41866265147824
1	Heartrate_Median	181215	151218	0.575445255575631
1	Heartrate_StdDev	200215	150220	-0.0925718712620192
1	Heartrate_StdDev	240215	150224	0.0834748672321217
1	Heartrate_StdDev	260215	150226	-0.0432234120820425
1	Heartrate_StdDev	270115	150127	-0.0746482396559757
1	Heartrate_StdDev	280115	150128	-0.00645731255669657
1	Heartrate_StdDev	21214	141202	0.0481145383167299
1	Heartrate_StdDev	31214	141203	-0.0519741808736631
1	Heartrate_StdDev	40614	140604	0
1	Heartrate_StdDev	41214	141204	0.15062319264297
1	Heartrate_StdDev	50614	140605	0.0576188673939015
1	Heartrate_StdDev	60614	140606	0.0293973704094455
1	Heartrate_StdDev	100614	140610	-0.0293590392618589
1	Heartrate_StdDev	101214	141210	-0.150146494055274
1	Heartrate_StdDev	111214	141211	-0.0801574601325322
1	Heartrate_StdDev	190614	140619	-0.161547120243284
1	Heartrate_StdDev	230614	140623	-0.122220058557867
1	Heartrate_StdDev	180614	140618	0.142961529824511
1	Heartrate_StdDev	250614	140625	-0.0220075029217415
1	Heartrate_StdDev	10715	150701	-0.0494303802372781
1	Heartrate_StdDev	20715	150702	-0.0906734063512206
1	Heartrate_StdDev	60416	160406	-0.0206796247340665
1	Heartrate_StdDev	80316	160308	-0.0639221168049472
1	Heartrate_StdDev	90316	160309	-0.126436028680892
1	Heartrate_StdDev	90715	150709	-0.0477380481141288
1	Heartrate_StdDev	100715	150710	-0.0611721117038862
1	Heartrate_StdDev	140316	160314	-0.143763864008248
1	Heartrate_StdDev	150316	160315	-0.130985911455049
1	Heartrate_StdDev	160316	160316	-0.0292382223069488
1	Heartrate_StdDev	220316	160322	-0.078752854306637
1	Heartrate_StdDev	230316	160323	0.0346404035696886
1	Heartrate_StdDev	300316	160330	-0.0575996912310127
1	Heartrate_StdDev	300615	150630	0.0402443516823317
1	Heartrate_StdDev	250215	150225	-0.117649871600348
1	Heartrate_StdDev	260115	150126	0.131488628992271
1	Heartrate_StdDev	120416	160412	-0.000656053376183882
1	Heartrate_StdDev	170316	160317	-0.0186936935838541
1	Heartrate_StdDev	161215	151216	-0.111227769300591
1	Heartrate_StdDev	171215	151217	0.0364571131729127
1	Heartrate_StdDev	181215	151218	-0.0558746689185226
1	Heartrate_StdDevOnMedian	200215	150220	-0.05417527696929
1	Heartrate_StdDevOnMedian	240215	150224	0.0181158842728057
1	Heartrate_StdDevOnMedian	250215	150225	-0.0337094443905354
1	Heartrate_StdDevOnMedian	260215	150226	-0.0365946868921005
1	Heartrate_StdDevOnMedian	270115	150127	-0.0552145080306802
1	Heartrate_StdDevOnMedian	280115	150128	-0.00200291505786316
1	Heartrate_StdDevOnMedian	21214	141202	0.0298145999592869
1	Heartrate_StdDevOnMedian	31214	141203	0.0045009548735328
1	Heartrate_StdDevOnMedian	40614	140604	0
1	Heartrate_StdDevOnMedian	41214	141204	0.0590234584835168
1	Heartrate_StdDevOnMedian	50614	140605	-0.0107006125659227
1	Heartrate_StdDevOnMedian	60614	140606	0.0519020840735884
1	Heartrate_StdDevOnMedian	100614	140610	-0.0328402785472824
1	Heartrate_StdDevOnMedian	101214	141210	-0.0740193635813789
1	Heartrate_StdDevOnMedian	111214	141211	-0.0289320189920762
1	Heartrate_StdDevOnMedian	190614	140619	-0.0659266722477837
1	Heartrate_StdDevOnMedian	230614	140623	-0.0303884390402566
1	Heartrate_StdDevOnMedian	180614	140618	0.0602266119105641
1	Heartrate_StdDevOnMedian	250614	140625	0.0189011990403582
1	Heartrate_StdDevOnMedian	10715	150701	-0.0268343298706903
1	Heartrate_StdDevOnMedian	20715	150702	-0.0128916736743239
1	Heartrate_StdDevOnMedian	60416	160406	-0.0157626229798771
1	Heartrate_StdDevOnMedian	80316	160308	-0.0296812824184668
1	Heartrate_StdDevOnMedian	90316	160309	-0.0142152148890803
1	Heartrate_StdDevOnMedian	90715	150709	-0.0121237901927795
1	Heartrate_StdDevOnMedian	100715	150710	-0.0252024414036364
1	Heartrate_StdDevOnMedian	140316	160314	-0.0724706651124998
1	Heartrate_StdDevOnMedian	150316	160315	-0.0619039571443573
1	Heartrate_StdDevOnMedian	160316	160316	-0.0202888157867432
1	Heartrate_StdDevOnMedian	220316	160322	-0.0250961206633151
1	Heartrate_StdDevOnMedian	230316	160323	0.0495608043958545
1	Heartrate_StdDevOnMedian	300316	160330	-0.0573871315310938
1	Heartrate_StdDevOnMedian	300615	150630	0.0333373279071635
1	Heartrate_StdDevOnMedian	260115	150126	0.0274205696685813
1	Heartrate_StdDevOnMedian	120416	160412	-0.035726208637207
1	Heartrate_StdDevOnMedian	170316	160317	0.0242601083710513
1	Heartrate_StdDevOnMedian	161215	151216	-0.0544754574292523
1	Heartrate_StdDevOnMedian	171215	151217	-0.0151112497167185
1	Heartrate_StdDevOnMedian	181215	151218	-0.0580858961420514
1	NormalizedIntervals_Mean	200215	150220	-0.166304892285579
1	NormalizedIntervals_Mean	250215	150225	-0.189394399260973
1	NormalizedIntervals_Mean	260215	150226	0.0716171838102643
1	NormalizedIntervals_Mean	270115	150127	-0.0723697321057897
1	NormalizedIntervals_Mean	280115	150128	-0.372820505801609
1	NormalizedIntervals_Mean	21214	141202	-0.0249967487924937
1	NormalizedIntervals_Mean	31214	141203	-0.222932224366844
1	NormalizedIntervals_Mean	40614	140604	0
1	NormalizedIntervals_Mean	41214	141204	0.098526433429649
1	NormalizedIntervals_Mean	50614	140605	-0.0468361052631114
1	NormalizedIntervals_Mean	60614	140606	-0.176862944900167
1	NormalizedIntervals_Mean	100614	140610	-0.118253566096815
1	NormalizedIntervals_Mean	101214	141210	-0.19684532131657
1	NormalizedIntervals_Mean	111214	141211	-0.260453770848325
1	NormalizedIntervals_Mean	190614	140619	-0.292921645887968
1	NormalizedIntervals_Mean	230614	140623	-0.311644621722201
1	NormalizedIntervals_Mean	180614	140618	-0.0693376986121238
1	NormalizedIntervals_Mean	250614	140625	-0.329569095044555
1	NormalizedIntervals_Mean	10715	150701	-0.224603886224552
1	NormalizedIntervals_Mean	60416	160406	-0.194380024843595
1	NormalizedIntervals_Mean	80316	160308	-0.255313152192596
1	NormalizedIntervals_Mean	90316	160309	-0.18450518450976
1	NormalizedIntervals_Mean	90715	150709	-0.14476954194978
1	NormalizedIntervals_Mean	100715	150710	-0.242876319118516
1	NormalizedIntervals_Mean	140316	160314	-0.232354478629003
1	NormalizedIntervals_Mean	150316	160315	-0.177817672517445
1	NormalizedIntervals_Mean	160316	160316	-0.180015317011618
1	NormalizedIntervals_Mean	220316	160322	-0.212188699707685
1	NormalizedIntervals_Mean	230316	160323	-0.202987952622988
1	NormalizedIntervals_Mean	300316	160330	-0.260231411061541
1	NormalizedIntervals_Mean	300615	150630	-0.167144614440652
1	NormalizedIntervals_Mean	240215	150224	0.0681166192878099
1	NormalizedIntervals_Mean	260115	150126	-0.197634797765782
1	NormalizedIntervals_Mean	20715	150702	-0.381830668540687
1	NormalizedIntervals_Mean	120416	160412	-0.0385611939298546
1	NormalizedIntervals_Mean	170316	160317	-0.306450969597035
1	NormalizedIntervals_Mean	161215	151216	-0.179184717593518
1	NormalizedIntervals_Mean	171215	151217	0.0907574240101656
1	NormalizedIntervals_Mean	181215	151218	0.19345109879337
1	NormalizedIntervals_Median	200215	150220	-0.0512800417987629
1	NormalizedIntervals_Median	240215	150224	0.0304674901050989
1	NormalizedIntervals_Median	250215	150225	-0.000915092652335633
1	NormalizedIntervals_Median	260215	150226	0.0565391192910096
1	NormalizedIntervals_Median	270115	150127	-0.0651059361329374
1	NormalizedIntervals_Median	280115	150128	-0.247328983657763
1	NormalizedIntervals_Median	21214	141202	-0.0145406094572159
1	NormalizedIntervals_Median	31214	141203	-0.14014271282736
1	NormalizedIntervals_Median	40614	140604	0
1	NormalizedIntervals_Median	41214	141204	0.0686370363621298
1	NormalizedIntervals_Median	50614	140605	-0.0607810261157253
1	NormalizedIntervals_Median	60614	140606	-0.0972969442140622
1	NormalizedIntervals_Median	100614	140610	-0.0519142663014627
1	NormalizedIntervals_Median	101214	141210	-0.101928437492994
1	NormalizedIntervals_Median	111214	141211	-0.200626289884736
1	NormalizedIntervals_Median	190614	140619	-0.198583921752977
1	NormalizedIntervals_Median	230614	140623	-0.196407593978252
1	NormalizedIntervals_Median	180614	140618	-0.08559230813279
1	NormalizedIntervals_Median	250614	140625	-0.23119208976415
1	NormalizedIntervals_Median	10715	150701	-0.144936769211239
1	NormalizedIntervals_Median	20715	150702	-0.286070305873982
1	NormalizedIntervals_Median	60416	160406	-0.114750460049585
1	NormalizedIntervals_Median	80316	160308	-0.182510372352728
1	NormalizedIntervals_Median	90316	160309	-0.116746379699012
1	NormalizedIntervals_Median	90715	150709	-0.0661290703890935
1	NormalizedIntervals_Median	100715	150710	-0.201316751287969
1	NormalizedIntervals_Median	140316	160314	-0.169728029921578
1	NormalizedIntervals_Median	150316	160315	-0.0773301696216913
1	NormalizedIntervals_Median	160316	160316	-0.1010868156872
1	NormalizedIntervals_Median	220316	160322	-0.156155077282797
1	NormalizedIntervals_Median	230316	160323	-0.151139298334017
1	NormalizedIntervals_Median	300316	160330	-0.184002698041651
1	NormalizedIntervals_Median	300615	150630	-0.183187719771041
1	NormalizedIntervals_Median	260115	150126	-0.116634473214436
1	NormalizedIntervals_Median	120416	160412	0.0254311841440705
1	NormalizedIntervals_Median	170316	160317	-0.170001690318048
1	NormalizedIntervals_Median	161215	151216	-0.0835363944981539
1	NormalizedIntervals_Median	171215	151217	-0.0534146679681709
1	NormalizedIntervals_Median	181215	151218	0.037596097034227
1	NormalizedIntervals_StdDev	200215	150220	-0.0855178567597362
1	NormalizedIntervals_StdDev	250215	150225	-0.130072242156206
1	NormalizedIntervals_StdDev	270115	150127	-0.0973025017546666
1	NormalizedIntervals_StdDev	280115	150128	-0.142274209152383
1	NormalizedIntervals_StdDev	31214	141203	-0.0678699492757571
1	NormalizedIntervals_StdDev	41214	141204	0.111978579775592
1	NormalizedIntervals_StdDev	50614	140605	-0.0622360464006283
1	NormalizedIntervals_StdDev	60614	140606	0.0231122611163791
1	NormalizedIntervals_StdDev	100614	140610	-0.0488227506451933
1	NormalizedIntervals_StdDev	101214	141210	-0.164227671192673
1	NormalizedIntervals_StdDev	111214	141211	-0.109122449923673
1	NormalizedIntervals_StdDev	190614	140619	-0.148594656449967
1	NormalizedIntervals_StdDev	230614	140623	-0.132702267449092
1	NormalizedIntervals_StdDev	180614	140618	0.0544270028501007
1	NormalizedIntervals_StdDev	250614	140625	-0.061577754584885
1	NormalizedIntervals_StdDev	10715	150701	-0.0785521884442373
1	NormalizedIntervals_StdDev	60416	160406	-0.0115933730125564
1	NormalizedIntervals_StdDev	80316	160308	-0.153816935359076
1	NormalizedIntervals_StdDev	90316	160309	-0.134393797611875
1	NormalizedIntervals_StdDev	100715	150710	-0.13202339351813
1	NormalizedIntervals_StdDev	140316	160314	-0.114421749116055
1	NormalizedIntervals_StdDev	150316	160315	-0.110163310252039
1	NormalizedIntervals_StdDev	160316	160316	-0.0833284288711596
1	NormalizedIntervals_StdDev	220316	160322	-0.124544968309164
1	NormalizedIntervals_StdDev	300316	160330	-0.0914804663473471
1	NormalizedIntervals_StdDev	300615	150630	-0.109523419456705
1	NormalizedIntervals_StdDev	240215	150224	0.0268235010688749
1	NormalizedIntervals_StdDev	260115	150126	-0.0706107521905316
1	NormalizedIntervals_StdDev	260215	150226	-0.125523370610426
1	NormalizedIntervals_StdDev	21214	141202	0.0106342519012621
1	NormalizedIntervals_StdDev	40614	140604	0
1	NormalizedIntervals_StdDev	20715	150702	-0.0682702770757611
1	NormalizedIntervals_StdDev	90715	150709	-0.0164967859586559
1	NormalizedIntervals_StdDev	120416	160412	0.03085816776711
1	NormalizedIntervals_StdDev	170316	160317	-0.0637114262092132
1	NormalizedIntervals_StdDev	230316	160323	-0.0906442953695443
1	NormalizedIntervals_StdDev	161215	151216	-0.106464767911181
1	NormalizedIntervals_StdDev	171215	151217	0.0186339924200691
1	NormalizedIntervals_StdDev	181215	151218	0.000101355460423304
1	NormalizedIntervals_StdDevOnMedian	200215	150220	-0.106396014374491
1	NormalizedIntervals_StdDevOnMedian	250215	150225	-0.0506766129275717
1	NormalizedIntervals_StdDevOnMedian	270115	150127	-0.118529830351932
1	NormalizedIntervals_StdDevOnMedian	280115	150128	-0.0220337709628969
1	NormalizedIntervals_StdDevOnMedian	31214	141203	-0.0223956443344016
1	NormalizedIntervals_StdDevOnMedian	40614	140604	0
1	NormalizedIntervals_StdDevOnMedian	41214	141204	0.190605870500514
1	NormalizedIntervals_StdDevOnMedian	50614	140605	-0.0927753019587838
1	NormalizedIntervals_StdDevOnMedian	60614	140606	0.153537580342163
1	NormalizedIntervals_StdDevOnMedian	100614	140610	0.0438816965970309
1	NormalizedIntervals_StdDevOnMedian	101214	141210	-0.123083209472323
1	NormalizedIntervals_StdDevOnMedian	111214	141211	-0.0662654865253815
1	NormalizedIntervals_StdDevOnMedian	190614	140619	-0.137196476963221
1	NormalizedIntervals_StdDevOnMedian	230614	140623	-0.0845671087604471
1	NormalizedIntervals_StdDevOnMedian	180614	140618	0.169561118570467
1	NormalizedIntervals_StdDevOnMedian	250614	140625	0.0635888982347369
1	NormalizedIntervals_StdDevOnMedian	10715	150701	-0.0628751533271175
1	NormalizedIntervals_StdDevOnMedian	60416	160406	-0.0169307348322715
1	NormalizedIntervals_StdDevOnMedian	80316	160308	0.0347220964034047
1	NormalizedIntervals_StdDevOnMedian	90316	160309	-0.0748497153382131
1	NormalizedIntervals_StdDevOnMedian	90715	150709	0.0239678704321333
1	NormalizedIntervals_StdDevOnMedian	140316	160314	-0.0191656578702973
1	NormalizedIntervals_StdDevOnMedian	150316	160315	-0.162283601132545
1	NormalizedIntervals_StdDevOnMedian	220316	160322	-0.0889593038331046
1	NormalizedIntervals_StdDevOnMedian	300316	160330	-0.0836876678595885
1	NormalizedIntervals_StdDevOnMedian	300615	150630	0.0497644126859632
1	NormalizedIntervals_StdDevOnMedian	240215	150224	-0.0117352964889356
1	NormalizedIntervals_StdDevOnMedian	260115	150126	0.100690940543458
1	NormalizedIntervals_StdDevOnMedian	260215	150226	-0.0180669234023623
1	NormalizedIntervals_StdDevOnMedian	21214	141202	-0.117182441418852
1	NormalizedIntervals_StdDevOnMedian	20715	150702	0.0418239124563104
1	NormalizedIntervals_StdDevOnMedian	100715	150710	-0.174970641579048
1	NormalizedIntervals_StdDevOnMedian	120416	160412	0.113829210395232
1	NormalizedIntervals_StdDevOnMedian	160316	160316	-0.147002967573473
1	NormalizedIntervals_StdDevOnMedian	170316	160317	0.00097786534798216
1	NormalizedIntervals_StdDevOnMedian	230316	160323	-0.0361830593799951
1	NormalizedIntervals_StdDevOnMedian	161215	151216	-0.0140321652770111
1	NormalizedIntervals_StdDevOnMedian	171215	151217	0.0413645549327441
1	NormalizedIntervals_StdDevOnMedian	181215	151218	-0.0984162559659957
1	Pcent_Long_DI	200215	150220	3.19284802043419
1	Pcent_Long_DI	250215	150225	19.2628034733298
1	Pcent_Long_DI	21214	141202	7.16794380587483
1	Pcent_Long_DI	41214	141204	-0.701911589008406
1	Pcent_Long_DI	100614	140610	6.77910052910051
1	Pcent_Long_DI	180614	140618	5.33033503256372
1	Pcent_Long_DI	250614	140625	9.67663817663815
1	Pcent_Long_DI	60416	160406	1.17434507678409
1	Pcent_Long_DI	80316	160308	0.462962962962949
1	Pcent_Long_DI	100715	150710	5.83380695273272
1	Pcent_Long_DI	160316	160316	22.962962962963
1	Pcent_Long_DI	230316	160323	11.6599326599326
1	Pcent_Long_DI	31214	141203	9.19312169312168
1	Pcent_Long_DI	90316	160309	2.54629629629629
1	Pcent_Long_DI	170316	160317	7.04391709654865
1	Pcent_Long_DI	280115	150128	22.7333668510139
1	Pcent_Long_DI	60614	140606	5.15297906602252
1	Pcent_Long_DI	140316	160314	-0.132275132275154
1	Pcent_Long_DI	260115	150126	5.42129629629628
1	Pcent_Long_DI	40614	140604	0
1	Pcent_Long_DI	111214	141211	5.0028227447582
1	Pcent_Long_DI	300615	150630	8.37763600921492
1	Pcent_Long_DI	20715	150702	7.27668845315903
1	Pcent_Long_DI	230614	140623	0.462962962962944
1	Pcent_Long_DI	190614	140619	20.8178273967748
1	Pcent_Long_DI	150316	160315	5.38720538720536
1	Pcent_Long_DI	240215	150224	3.70370370370369
1	Pcent_Long_DI	50614	140605	5.38720538720537
1	Pcent_Long_DI	120416	160412	1.55945419103311
1	Pcent_Long_DI	260215	150226	6.64112388250318
1	Pcent_Long_DI	161215	151216	0.841750841750828
1	Pcent_Long_DI	171215	151217	-0.47789725209082
1	Pcent_Long_SI	240215	150224	-1.51515151515152
1	Pcent_Long_SI	260215	150226	-0.909090909090912
1	Pcent_Long_SI	21214	141202	0.757575757575752
1	Pcent_Long_SI	90715	150709	-3.61613024656503
1	Pcent_Long_SI	160316	160316	5.79962152542796
1	Pcent_Long_SI	220316	160322	-0.950950950950967
1	Pcent_Long_SI	230316	160323	-3.37995337995339
1	Pcent_Long_SI	60416	160406	-4.34659090909091
1	Pcent_Long_SI	90316	160309	-4.45075757575757
1	Pcent_Long_SI	180614	140618	-2.71464646464646
1	Pcent_Long_SI	120416	160412	2.781317369732
1	Pcent_Long_SI	140316	160314	-3.81724546878812
1	Pcent_Long_SI	100614	140610	-5.61497326203209
1	Pcent_Long_SI	80316	160308	-1.97425381635908
1	Pcent_Long_SI	150316	160315	-2.26067675696521
1	Pcent_Long_SI	10715	150701	-0.994857031472583
1	Pcent_Long_SI	100715	150710	0.596285434995109
1	Pcent_Long_SI	170316	160317	2.1861471861472
1	Pcent_Long_SI	50614	140605	0
1	Pcent_Long_SI	300316	160330	1.77567530508706
1	Pcent_Long_SI	300615	150630	2.42424242424241
1	Pcent_Long_SI	111214	141211	-2.81385281385283
1	Pcent_Long_SI	280115	150128	8.21371610845294
1	Pcent_Long_SI	20715	150702	2.67634326457855
1	Pcent_Long_SI	171215	151217	0.689535686132778
1	Pcent_Long_SI	181215	151218	-2.69185302347445
1	Pcent_Long_SI	161215	151216	-4.2275432900433
1	SD_on_Median_Heartperiod	260215	150226	-0.0378557388332185
1	SD_on_Median_Heartperiod	270115	150127	-0.046896140275615
1	SD_on_Median_Heartperiod	280115	150128	-0.0151151775147495
1	SD_on_Median_Heartperiod	31214	141203	-0.00131965248780126
1	SD_on_Median_Heartperiod	40614	140604	0
1	SD_on_Median_Heartperiod	41214	141204	0.0291770568260569
1	SD_on_Median_Heartperiod	50614	140605	-0.018234822358183
1	SD_on_Median_Heartperiod	60614	140606	0.0312395668552047
1	SD_on_Median_Heartperiod	100614	140610	0.0193076272276105
1	SD_on_Median_Heartperiod	101214	141210	-0.0745316752500221
1	SD_on_Median_Heartperiod	111214	141211	-0.0267292749623868
1	SD_on_Median_Heartperiod	190614	140619	-0.056836664497949
1	SD_on_Median_Heartperiod	230614	140623	-0.0486543880046443
1	SD_on_Median_Heartperiod	180614	140618	-0.0541974594902324
1	SD_on_Median_Heartperiod	250614	140625	0.0716428977632346
1	SD_on_Median_Heartperiod	10715	150701	-0.0387504620599984
1	SD_on_Median_Heartperiod	60416	160406	-0.0180474972863227
1	SD_on_Median_Heartperiod	90316	160309	-0.0865267047533866
1	SD_on_Median_Heartperiod	90715	150709	-0.0133909057518946
1	SD_on_Median_Heartperiod	100715	150710	-0.0683007200122627
1	SD_on_Median_Heartperiod	140316	160314	-0.109738184285114
1	SD_on_Median_Heartperiod	150316	160315	-0.0357280444453579
1	SD_on_Median_Heartperiod	220316	160322	-0.066288836262076
1	SD_on_Median_Heartperiod	300316	160330	-0.0348519677103347
1	SD_on_Median_Heartperiod	300615	150630	-0.00156843776633212
1	SD_on_Median_Heartperiod	240215	150224	-0.0103876268824685
1	SD_on_Median_Heartperiod	250215	150225	-0.0735931702889356
1	SD_on_Median_Heartperiod	260115	150126	0.0609109511016041
1	SD_on_Median_Heartperiod	21214	141202	-0.0362591552330951
1	SD_on_Median_Heartperiod	20715	150702	-0.00836801923584575
1	SD_on_Median_Heartperiod	80316	160308	-0.0442158657704093
1	SD_on_Median_Heartperiod	120416	160412	-0.0364815901703181
1	SD_on_Median_Heartperiod	160316	160316	-0.0516212194544774
1	SD_on_Median_Heartperiod	170316	160317	0.0352512774090156
1	SD_on_Median_Heartperiod	230316	160323	-0.00421103527909306
1	SD_on_Median_Heartperiod	200215	150220	-0.0783271453931884
1	SD_on_Median_Heartperiod	161215	151216	-0.0781604131037671
1	SD_on_Median_Heartperiod	181215	151218	-0.0497702153446515
1	SD_on_Median_Heartperiod	171215	151217	-0.0821329805625945
1	SI_on_DI_Mean	200215	150220	-0.0669847996440708
1	SI_on_DI_Mean	250215	150225	-0.0850350562189888
1	SI_on_DI_Mean	260215	150226	0.0832523030702827
1	SI_on_DI_Mean	270115	150127	-0.00582177725765003
1	SI_on_DI_Mean	280115	150128	-0.213817068142159
1	SI_on_DI_Mean	21214	141202	-0.0357705104434902
1	SI_on_DI_Mean	31214	141203	-0.14197959387297
1	SI_on_DI_Mean	40614	140604	0
1	SI_on_DI_Mean	41214	141204	0.0923482964863435
1	SI_on_DI_Mean	50614	140605	-0.0658798188293726
1	SI_on_DI_Mean	60614	140606	-0.105939000507307
1	SI_on_DI_Mean	100614	140610	-0.116251792431152
1	SI_on_DI_Mean	101214	141210	-0.0815346590394408
1	SI_on_DI_Mean	111214	141211	-0.2530260699237
1	SI_on_DI_Mean	190614	140619	-0.210483265305996
1	SI_on_DI_Mean	230614	140623	-0.20596135105439
1	SI_on_DI_Mean	180614	140618	-0.125443782750374
1	SI_on_DI_Mean	250614	140625	-0.182022715809311
1	SI_on_DI_Mean	10715	150701	-0.120616131063784
1	SI_on_DI_Mean	20715	150702	-0.234747681350547
1	SI_on_DI_Mean	60416	160406	-0.113836498034262
1	SI_on_DI_Mean	80316	160308	-0.227624284641643
1	SI_on_DI_Mean	90316	160309	-0.150386942481025
1	SI_on_DI_Mean	90715	150709	-0.0708763265593323
1	SI_on_DI_Mean	100715	150710	-0.140275845329743
1	SI_on_DI_Mean	140316	160314	-0.153246929194597
1	SI_on_DI_Mean	150316	160315	-0.0877457274171647
1	SI_on_DI_Mean	160316	160316	-0.0933972980041198
1	SI_on_DI_Mean	220316	160322	-0.121699496003175
1	SI_on_DI_Mean	230316	160323	-0.181103599494643
1	SI_on_DI_Mean	300316	160330	-0.176058671758351
1	SI_on_DI_Mean	300615	150630	-0.184177829161374
1	SI_on_DI_Mean	240215	150224	0.0769265585577924
1	SI_on_DI_Mean	260115	150126	-0.156528170868113
1	SI_on_DI_Mean	120416	160412	0.0321184775002823
1	SI_on_DI_Mean	170316	160317	-0.17628591986494
1	SI_on_DI_Mean	161215	151216	-0.0775406244544146
1	SI_on_DI_Mean	171215	151217	-0.0468307542031683
1	SI_on_DI_Mean	181215	151218	0.184236447029238
1	SystolicIntervals_Mean	200215	150220	-0.0151114528411631
1	SystolicIntervals_Mean	250215	150225	-0.0189872536010853
1	SystolicIntervals_Mean	270115	150127	-0.0180522254141521
1	SystolicIntervals_Mean	280115	150128	-0.00955584595667943
1	SystolicIntervals_Mean	31214	141203	-0.0181186707370606
1	SystolicIntervals_Mean	40614	140604	0
1	SystolicIntervals_Mean	41214	141204	-0.0178686623130716
1	SystolicIntervals_Mean	50614	140605	-0.00689749407140328
1	SystolicIntervals_Mean	60614	140606	-0.00443368313206516
1	SystolicIntervals_Mean	100614	140610	-0.0133508165900525
1	SystolicIntervals_Mean	101214	141210	-0.00261385655186649
1	SystolicIntervals_Mean	111214	141211	0.00855150203686225
1	SystolicIntervals_Mean	190614	140619	-0.00389564075035676
1	SystolicIntervals_Mean	230614	140623	-0.000558625026993319
1	SystolicIntervals_Mean	180614	140618	0.0127536853493621
1	SystolicIntervals_Mean	250614	140625	0.0167702142395795
1	SystolicIntervals_Mean	10715	150701	-0.0230406504682981
1	SystolicIntervals_Mean	60416	160406	-0.0135348000752267
1	SystolicIntervals_Mean	80316	160308	0.012959061382731
1	SystolicIntervals_Mean	90316	160309	-0.00606268779896901
1	SystolicIntervals_Mean	90715	150709	-0.00900067330275959
1	SystolicIntervals_Mean	100715	150710	-0.00652388144296479
1	SystolicIntervals_Mean	140316	160314	0.00267808221654067
1	SystolicIntervals_Mean	150316	160315	0.00789599432511958
1	SystolicIntervals_Mean	160316	160316	0.0195064727073097
1	SystolicIntervals_Mean	220316	160322	-0.00984366651987554
1	SystolicIntervals_Mean	230316	160323	-0.00871390032727993
1	SystolicIntervals_Mean	300316	160330	-0.00694562588110182
1	SystolicIntervals_Mean	300615	150630	-0.030627176473173
1	SystolicIntervals_Mean	240215	150224	-0.032080448633574
1	SystolicIntervals_Mean	260115	150126	-0.0309855792370565
1	SystolicIntervals_Mean	260215	150226	-0.00783539910559178
1	SystolicIntervals_Mean	21214	141202	-0.0179971995957277
1	SystolicIntervals_Mean	20715	150702	0.00708920558411846
1	SystolicIntervals_Mean	120416	160412	-0.0271070696800919
1	SystolicIntervals_Mean	170316	160317	0.00701225676537267
1	SystolicIntervals_Mean	161215	151216	0.00419409643406333
1	SystolicIntervals_Mean	171215	151217	-0.0151088092343586
1	SystolicIntervals_Mean	181215	151218	-0.0328368939240974
1	SystolicIntervals_Median	200215	150220	-0.00879896680514017
1	SystolicIntervals_Median	240215	150224	-0.0328214963277176
1	SystolicIntervals_Median	250215	150225	-0.0166793944257674
1	SystolicIntervals_Median	260215	150226	-0.0059875299533204
